,NSGA-II,NSPSO,MOEA/D-DE,MHACO,IHS,NS-BRKGA
1.003972875633788,23.52941176470588,11.470588235294118,0.8823529411764706,0.0,0.0,3.5294117647058822
1.004026017137285,23.823529411764703,11.470588235294118,0.8823529411764706,0.0,0.0,3.5294117647058822
1.0040291556995344,23.823529411764703,11.470588235294118,0.8823529411764706,0.0,0.0,3.823529411764706
1.0040713199859124,24.11764705882353,11.470588235294118,0.8823529411764706,0.0,0.0,3.823529411764706
1.0040959397256,24.41176470588235,11.470588235294118,0.8823529411764706,0.0,0.0,3.823529411764706
1.0041499688093805,24.41176470588235,11.470588235294118,0.8823529411764706,0.0,0.0,4.117647058823529
1.0041535972324525,24.41176470588235,11.470588235294118,0.8823529411764706,0.0,0.0,4.411764705882353
1.0041827208023593,24.705882352941178,11.470588235294118,0.8823529411764706,0.0,0.0,4.411764705882353
1.004244256876666,25.0,11.470588235294118,0.8823529411764706,0.0,0.0,4.411764705882353
1.0042824270466464,25.0,11.470588235294118,0.8823529411764706,0.0,0.0,4.705882352941177
1.0042978741749136,25.0,11.470588235294118,0.8823529411764706,0.0,0.0,5.0
1.0043050901853525,25.294117647058822,11.470588235294118,0.8823529411764706,0.0,0.0,5.0
1.0043074135266215,25.588235294117645,11.470588235294118,0.8823529411764706,0.0,0.0,5.0
1.0043261307955123,25.882352941176475,11.470588235294118,0.8823529411764706,0.0,0.0,5.0
1.0043338442515122,25.882352941176475,11.470588235294118,0.8823529411764706,0.29411764705882354,0.0,5.0
1.0043404558795292,25.882352941176475,11.470588235294118,0.8823529411764706,0.5882352941176471,0.0,5.0
1.004347067594597,25.882352941176475,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.0
1.0044073664351079,26.176470588235297,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.0
1.0044167475262167,26.47058823529412,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.0
1.0044386546910187,26.47058823529412,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.294117647058823
1.0045107900829693,26.47058823529412,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0046532081992487,26.764705882352942,11.470588235294118,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0046817829059573,26.764705882352942,11.76470588235294,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0047008217419535,26.764705882352942,12.058823529411764,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0047324598462666,26.764705882352942,12.352941176470589,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0048036325387772,27.058823529411764,12.352941176470589,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0048226504225986,27.35294117647059,12.352941176470589,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.004848211576712,27.647058823529413,12.352941176470589,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.004892659442676,27.647058823529413,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.004902649443972,27.941176470588236,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0049298472764878,28.235294117647058,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0049465422486001,28.52941176470588,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.004960031908682,28.823529411764703,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.004980264902557,29.117647058823533,12.647058823529411,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0050654224119906,29.117647058823533,12.941176470588237,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0050770029416853,29.117647058823533,13.23529411764706,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0051552359693798,29.117647058823533,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0051640722516222,29.411764705882355,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,5.588235294117648
1.0051926137804141,29.411764705882355,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,5.88235294117647
1.0052148207372495,29.705882352941178,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,5.88235294117647
1.005277794426131,29.705882352941178,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,6.176470588235294
1.0052808976892111,30.0,13.529411764705882,0.8823529411764706,0.8823529411764706,0.0,6.176470588235294
1.0053381131787313,30.0,13.529411764705882,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0053929155649297,30.0,13.823529411764707,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.005433264478415,30.294117647058822,13.823529411764707,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0054609304585358,30.294117647058822,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0054657541197682,30.58823529411765,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.005470800300531,30.88235294117647,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0054751253054968,31.176470588235293,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0055210081546897,31.470588235294116,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0055629904868844,31.76470588235294,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0055876641244552,32.05882352941177,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0057180840083562,32.35294117647059,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.0057411732208328,32.64705882352941,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.176470588235294
1.005747967284676,32.64705882352941,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0057583223834408,32.94117647058823,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0059074369892442,33.23529411764706,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0059095352825218,33.52941176470588,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0059953189639774,33.82352941176471,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0060195319597593,34.11764705882353,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.470588235294119
1.0060290753538452,34.11764705882353,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.764705882352941
1.0060506200185908,34.411764705882355,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,6.764705882352941
1.0060604533823736,34.411764705882355,14.117647058823529,1.1764705882352942,0.8823529411764706,0.0,7.0588235294117645
1.0061597512357425,34.411764705882355,14.117647058823529,1.1764705882352942,1.1764705882352942,0.0,7.0588235294117645
1.0061704014745216,34.411764705882355,14.411764705882351,1.1764705882352942,1.1764705882352942,0.0,7.0588235294117645
1.0061885999147901,34.411764705882355,14.411764705882351,1.1764705882352942,1.1764705882352942,0.0,7.352941176470589
1.0062776708272076,34.411764705882355,14.411764705882351,1.1764705882352942,1.1764705882352942,0.0,7.647058823529412
1.0062828934372199,34.705882352941174,14.411764705882351,1.1764705882352942,1.1764705882352942,0.0,7.647058823529412
1.0063455836518769,34.705882352941174,14.411764705882351,1.1764705882352942,1.4705882352941175,0.0,7.647058823529412
1.006424451752574,35.0,14.411764705882351,1.1764705882352942,1.4705882352941175,0.0,7.647058823529412
1.0065113464575843,35.294117647058826,14.411764705882351,1.1764705882352942,1.4705882352941175,0.0,7.647058823529412
1.0065485892760513,35.294117647058826,14.705882352941178,1.1764705882352942,1.4705882352941175,0.0,7.647058823529412
1.006561368089781,35.294117647058826,14.705882352941178,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0066843739628994,35.588235294117645,14.705882352941178,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0068337606960096,35.88235294117647,14.705882352941178,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0069475269334638,36.17647058823529,14.705882352941178,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0070136961933174,36.17647058823529,15.0,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0071118655395979,36.470588235294116,15.0,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0071548200311715,36.470588235294116,15.294117647058824,1.1764705882352942,1.7647058823529411,0.0,7.647058823529412
1.0071566313485039,36.470588235294116,15.294117647058824,1.1764705882352942,1.7647058823529411,0.0,7.941176470588235
1.0072026090879576,36.76470588235294,15.294117647058824,1.1764705882352942,1.7647058823529411,0.0,7.941176470588235
1.007255351377674,36.76470588235294,15.588235294117647,1.1764705882352942,1.7647058823529411,0.0,7.941176470588235
1.0073183459399626,36.76470588235294,15.588235294117647,1.1764705882352942,1.7647058823529411,0.0,8.235294117647058
1.007357804323783,36.76470588235294,15.588235294117647,1.4705882352941175,1.7647058823529411,0.0,8.235294117647058
1.007361130063872,36.76470588235294,15.588235294117647,1.4705882352941175,2.0588235294117645,0.0,8.235294117647058
1.0075077395755763,36.76470588235294,15.88235294117647,1.4705882352941175,2.0588235294117645,0.0,8.235294117647058
1.0076394614509911,36.76470588235294,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.235294117647058
1.0079612224015528,37.05882352941177,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.235294117647058
1.007987172524375,37.35294117647059,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.235294117647058
1.00815461360471,37.64705882352941,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.235294117647058
1.0081745051994553,37.64705882352941,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0082652865892128,37.94117647058823,15.88235294117647,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0083138432180216,37.94117647058823,16.176470588235293,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0083336472392161,38.23529411764706,16.176470588235293,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.008346646381519,38.23529411764706,16.470588235294116,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0083596827880579,38.23529411764706,16.76470588235294,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0083792123249613,38.529411764705884,16.76470588235294,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0084064422386851,38.82352941176471,16.76470588235294,1.4705882352941175,2.3529411764705883,0.0,8.529411764705882
1.0084151733960454,38.82352941176471,16.76470588235294,1.7647058823529411,2.3529411764705883,0.0,8.529411764705882
1.0084154492197188,38.82352941176471,16.76470588235294,1.7647058823529411,2.3529411764705883,0.0,8.823529411764707
1.0085453794243218,38.82352941176471,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0085763994735943,39.11764705882353,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0085873387119622,39.411764705882355,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0085901476013388,39.705882352941174,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0086306212530607,40.0,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0086388342061932,40.294117647058826,16.76470588235294,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0086395211432484,40.294117647058826,17.058823529411764,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.008665143987379,40.588235294117645,17.058823529411764,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0087342999969513,40.88235294117647,17.058823529411764,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0087658053590167,41.17647058823529,17.058823529411764,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.008775694941712,41.17647058823529,17.352941176470587,1.7647058823529411,2.6470588235294117,0.0,8.823529411764707
1.0089265091362953,41.17647058823529,17.352941176470587,1.7647058823529411,2.6470588235294117,0.0,9.117647058823529
1.0090607928510555,41.17647058823529,17.647058823529413,1.7647058823529411,2.6470588235294117,0.0,9.117647058823529
1.0091031230595509,41.47058823529412,17.647058823529413,1.7647058823529411,2.6470588235294117,0.0,9.117647058823529
1.0091916824759142,41.76470588235294,17.647058823529413,1.7647058823529411,2.6470588235294117,0.0,9.117647058823529
1.0093782459386402,41.76470588235294,17.647058823529413,1.7647058823529411,2.6470588235294117,0.0,9.411764705882353
1.0094275484324715,41.76470588235294,17.647058823529413,2.0588235294117645,2.6470588235294117,0.0,9.411764705882353
1.0095360004259422,42.05882352941177,17.647058823529413,2.0588235294117645,2.6470588235294117,0.0,9.411764705882353
1.009542067577033,42.05882352941177,17.941176470588236,2.0588235294117645,2.6470588235294117,0.0,9.411764705882353
1.0095836111304688,42.05882352941177,17.941176470588236,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.0096378175899465,42.35294117647059,17.941176470588236,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.009768691886648,42.64705882352941,17.941176470588236,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.009811606974047,42.94117647058823,17.941176470588236,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.0098710460156846,42.94117647058823,18.235294117647058,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.0098755245716895,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,9.411764705882353
1.0099230738934228,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,9.705882352941178
1.0099709177147391,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,10.0
1.009976978642353,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,10.294117647058822
1.0100058030698134,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,10.588235294117647
1.0100132763380985,42.94117647058823,18.529411764705884,2.3529411764705883,2.6470588235294117,0.0,10.882352941176471
1.010049576642953,42.94117647058823,18.823529411764707,2.3529411764705883,2.6470588235294117,0.0,10.882352941176471
1.0101249320555306,42.94117647058823,18.823529411764707,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0102124285192542,42.94117647058823,19.11764705882353,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0103432973764728,43.23529411764706,19.11764705882353,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0103686994054095,43.529411764705884,19.11764705882353,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0103848997439808,43.8235294117647,19.11764705882353,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0104347527671398,43.8235294117647,19.411764705882355,2.3529411764705883,2.6470588235294117,0.0,11.176470588235295
1.0105324052041227,43.8235294117647,19.411764705882355,2.3529411764705883,2.6470588235294117,0.0,11.470588235294118
1.0105517444516954,43.8235294117647,19.411764705882355,2.3529411764705883,2.6470588235294117,0.0,11.76470588235294
1.010568084606973,44.11764705882353,19.411764705882355,2.3529411764705883,2.6470588235294117,0.0,11.76470588235294
1.0106089165472882,44.11764705882353,19.705882352941178,2.3529411764705883,2.6470588235294117,0.0,11.76470588235294
1.010756401627145,44.11764705882353,20.0,2.3529411764705883,2.6470588235294117,0.0,11.76470588235294
1.0107878927642415,44.11764705882353,20.0,2.3529411764705883,2.6470588235294117,0.0,12.058823529411764
1.0107940965716142,44.11764705882353,20.294117647058822,2.3529411764705883,2.6470588235294117,0.0,12.058823529411764
1.0108673810944215,44.11764705882353,20.294117647058822,2.3529411764705883,2.6470588235294117,0.0,12.352941176470589
1.0109853827675557,44.11764705882353,20.588235294117645,2.3529411764705883,2.6470588235294117,0.0,12.352941176470589
1.0110017827936746,44.11764705882353,20.588235294117645,2.6470588235294117,2.6470588235294117,0.0,12.352941176470589
1.011006707525405,44.41176470588235,20.588235294117645,2.6470588235294117,2.6470588235294117,0.0,12.352941176470589
1.0110109472276774,44.41176470588235,20.588235294117645,2.6470588235294117,2.6470588235294117,0.0,12.647058823529411
1.0110533754104332,44.41176470588235,20.88235294117647,2.6470588235294117,2.6470588235294117,0.0,12.647058823529411
1.0110853442734484,44.41176470588235,20.88235294117647,2.6470588235294117,2.6470588235294117,0.0,12.941176470588237
1.0111127835515867,44.41176470588235,21.176470588235293,2.6470588235294117,2.6470588235294117,0.0,12.941176470588237
1.0111191323493713,44.41176470588235,21.176470588235293,2.6470588235294117,2.6470588235294117,0.0,13.23529411764706
1.0111558753203491,44.41176470588235,21.470588235294116,2.6470588235294117,2.6470588235294117,0.0,13.23529411764706
1.0111789549673347,44.41176470588235,21.764705882352942,2.6470588235294117,2.6470588235294117,0.0,13.23529411764706
1.0112025397288766,44.41176470588235,22.058823529411764,2.6470588235294117,2.6470588235294117,0.0,13.23529411764706
1.0113034798102312,44.41176470588235,22.058823529411764,2.6470588235294117,2.6470588235294117,0.0,13.529411764705882
1.0113499985527221,44.41176470588235,22.35294117647059,2.6470588235294117,2.6470588235294117,0.0,13.529411764705882
1.0113663477029844,44.70588235294118,22.35294117647059,2.6470588235294117,2.6470588235294117,0.0,13.529411764705882
1.0114189922098413,44.70588235294118,22.35294117647059,2.6470588235294117,2.6470588235294117,0.0,13.823529411764707
1.011430756057061,44.70588235294118,22.35294117647059,2.6470588235294117,2.6470588235294117,0.0,14.117647058823529
1.0114550096440784,44.70588235294118,22.35294117647059,2.6470588235294117,2.6470588235294117,0.0,14.411764705882351
1.0114999908747273,44.70588235294118,22.647058823529413,2.6470588235294117,2.6470588235294117,0.0,14.411764705882351
1.011559752523608,44.70588235294118,22.941176470588236,2.6470588235294117,2.6470588235294117,0.0,14.411764705882351
1.0116141199024777,44.70588235294118,22.941176470588236,2.6470588235294117,2.6470588235294117,0.0,14.705882352941178
1.0116187020953606,45.0,22.941176470588236,2.6470588235294117,2.6470588235294117,0.0,14.705882352941178
1.011660251398328,45.294117647058826,22.941176470588236,2.6470588235294117,2.6470588235294117,0.0,14.705882352941178
1.0116887064063529,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,14.705882352941178
1.0117824773413897,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,15.0
1.011788060836898,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,15.294117647058824
1.0118355096553664,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,15.588235294117647
1.011928311317982,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,15.88235294117647
1.012029934980611,45.294117647058826,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,16.176470588235293
1.012033634183052,45.588235294117645,22.941176470588236,2.941176470588235,2.6470588235294117,0.0,16.176470588235293
