,NSGA-II,NSPSO,MOEA/D-DE,MHACO,IHS,NS-BRKGA
1.0,0.05555555555555555,0.022222222222222223,0.015555555555555555,0.0022222222222222222,0.0,0.022222222222222223
1.0000487279782762,0.06222222222222222,0.02666666666666667,0.015555555555555555,0.0022222222222222222,0.0,0.022222222222222223
1.000062017426897,0.07111111111111111,0.02666666666666667,0.015555555555555555,0.0022222222222222222,0.0,0.022222222222222223
1.0001882671887943,0.07111111111111111,0.02666666666666667,0.015555555555555555,0.0044444444444444444,0.0,0.022222222222222223
1.000272433696726,0.07333333333333333,0.02666666666666667,0.015555555555555555,0.0044444444444444444,0.0,0.022222222222222223
1.0006866215120735,0.07555555555555556,0.02666666666666667,0.015555555555555555,0.0044444444444444444,0.0,0.022222222222222223
1.0008377250434093,0.07555555555555556,0.028888888888888888,0.015555555555555555,0.0044444444444444444,0.0,0.022222222222222223
1.0009093421721675,0.07555555555555556,0.028888888888888888,0.015555555555555555,0.0044444444444444444,0.0,0.024444444444444446
1.0011251733165591,0.07555555555555556,0.028888888888888888,0.015555555555555555,0.006666666666666667,0.0,0.024444444444444446
1.0011597596055513,0.07777777777777778,0.028888888888888888,0.015555555555555555,0.006666666666666667,0.0,0.024444444444444446
1.001162826754318,0.07777777777777778,0.028888888888888888,0.015555555555555555,0.008888888888888889,0.0,0.024444444444444446
1.0011771668791805,0.08,0.028888888888888888,0.015555555555555555,0.008888888888888889,0.0,0.024444444444444446
1.0013135210573842,0.08,0.028888888888888888,0.015555555555555555,0.008888888888888889,0.0,0.02666666666666667
1.0014948496229148,0.08,0.03111111111111111,0.015555555555555555,0.008888888888888889,0.0,0.02666666666666667
1.0016301723641485,0.08,0.03111111111111111,0.015555555555555555,0.011111111111111112,0.0,0.02666666666666667
1.00188045697984,0.08,0.03111111111111111,0.015555555555555555,0.013333333333333334,0.0,0.02666666666666667
1.0022629455718073,0.08222222222222222,0.03111111111111111,0.015555555555555555,0.013333333333333334,0.0,0.02666666666666667
1.0022769255303599,0.08222222222222222,0.03111111111111111,0.015555555555555555,0.015555555555555555,0.0,0.02666666666666667
1.0024914160381915,0.08222222222222222,0.03333333333333333,0.015555555555555555,0.015555555555555555,0.0,0.02666666666666667
1.002569293400017,0.08222222222222222,0.03333333333333333,0.015555555555555555,0.017777777777777778,0.0,0.02666666666666667
1.002596193672632,0.08444444444444445,0.03333333333333333,0.015555555555555555,0.017777777777777778,0.0,0.02666666666666667
1.0040821771611526,0.08666666666666667,0.03333333333333333,0.015555555555555555,0.017777777777777778,0.0,0.02666666666666667
1.0040885333936784,0.08666666666666667,0.035555555555555556,0.015555555555555555,0.017777777777777778,0.0,0.02666666666666667
1.0042169120366946,0.08888888888888889,0.035555555555555556,0.015555555555555555,0.017777777777777778,0.0,0.02666666666666667
1.004228734837299,0.08888888888888889,0.035555555555555556,0.015555555555555555,0.02,0.0,0.02666666666666667
1.0042495506747495,0.09111111111111111,0.035555555555555556,0.015555555555555555,0.02,0.0,0.02666666666666667
1.004310476132452,0.09333333333333334,0.035555555555555556,0.015555555555555555,0.02,0.0,0.02666666666666667
1.0043589391476149,0.09333333333333334,0.035555555555555556,0.015555555555555555,0.022222222222222223,0.0,0.02666666666666667
1.0043788733205459,0.09333333333333334,0.035555555555555556,0.015555555555555555,0.024444444444444446,0.0,0.02666666666666667
1.0045745098405698,0.09333333333333334,0.035555555555555556,0.015555555555555555,0.02666666666666667,0.0,0.02666666666666667
1.0049591792436534,0.09333333333333334,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0051987780541232,0.09555555555555556,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0052030624837205,0.09777777777777778,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0054663825383086,0.1,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0057182893872205,0.10222222222222223,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.005873141057075,0.10444444444444445,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0059728226468965,0.10666666666666667,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0060890058210559,0.10888888888888888,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0063101366906162,0.1111111111111111,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0064652006788348,0.11333333333333333,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0065630865573243,0.11555555555555555,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.0069694153771565,0.11777777777777777,0.035555555555555556,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
1.006991196271362,0.11777777777777777,0.03777777777777778,0.015555555555555555,0.028888888888888888,0.0,0.02666666666666667
