,NSGA-II,NSPSO,MOEA/D-DE,MHACO,IHS,NS-BRKGA
1.0,43.8235294117647,26.47058823529412,12.352941176470589,18.235294117647058,22.941176470588236,41.76470588235294
1.0000098494996454,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,41.76470588235294
1.0001020104050613,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,42.05882352941177
1.0001110123223678,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,42.35294117647059
1.000121014642772,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,42.64705882352941
1.000124015377907,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,42.94117647058823
1.000203041217367,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,43.23529411764706
1.0002040416244913,43.8235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,43.529411764705884
1.0002650702436144,44.11764705882353,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,43.529411764705884
1.0003077992354665,44.11764705882353,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,43.8235294117647
1.000346119757436,44.11764705882353,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.11764705882353
1.0004041632819658,44.41176470588235,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.41176470588235
1.0004181747970653,44.70588235294118,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.41176470588235
1.000484234369435,45.0,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.41176470588235
1.0005142643318665,45.294117647058826,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.41176470588235
1.0005182684630638,45.294117647058826,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,44.70588235294118
1.0005242747199532,45.294117647058826,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.0
1.0005416531253386,45.588235294117645,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.0
1.0005462255812336,45.88235294117647,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.0
1.0005663205374242,46.1764705882353,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.0
1.0006083698888926,46.1764705882353,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0007350603941512,46.470588235294116,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0008026437202637,46.76470588235294,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0008366994807658,47.05882352941176,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0008377011558673,47.35294117647059,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0008587367961712,47.647058823529406,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0008686896606187,47.94117647058824,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.000888450148075,48.23529411764706,26.47058823529412,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0009069668858503,48.23529411764706,26.764705882352942,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.0009599205638207,48.529411764705884,26.764705882352942,12.647058823529411,18.235294117647058,22.941176470588236,45.294117647058826
1.001093048213363,48.529411764705884,26.764705882352942,12.647058823529411,18.235294117647058,22.941176470588236,45.588235294117645
1.0011589968346726,48.529411764705884,26.764705882352942,12.941176470588237,18.235294117647058,22.941176470588236,45.588235294117645
1.0011623494877553,48.529411764705884,26.764705882352942,12.941176470588237,18.235294117647058,22.941176470588236,45.88235294117647
1.0011890146645142,48.529411764705884,26.764705882352942,12.941176470588237,18.235294117647058,22.941176470588236,46.1764705882353
1.0012034465427444,48.529411764705884,26.764705882352942,12.941176470588237,18.235294117647058,22.941176470588236,46.470588235294116
1.001244546971886,48.529411764705884,26.764705882352942,12.941176470588237,18.235294117647058,22.941176470588236,46.76470588235294
